TERM;POSITION;TYPE;MODE;URI;CURRENT_TERM;AMBIGUOUS;ANOTHER_MEANING;ANOTHER_MEANING_URI;DESCRIPTION;GAZETTEER;VERIFICATION
Loys;125357;PN;FT; ; ;not; ; ; ; ;FOUND
Toledo;125547;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Alcocer;125658;PLN;FT;http://sws.geonames.org/6357814; ;not;;;null;Geonames;FOUND
Guadiana;125692;PLN;FT;http://sws.geonames.org/2516939;Cortijada Guadiana,Cortijo de Guadiana,Guadiana;not; ; ;null;Geonames;FOUND
Toledo;125715;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Alcocer;125725;PLN;FT;http://sws.geonames.org/6357814; ;not;;;null;Geonames;FOUND
Guadiana;125824;PLN;FT;http://sws.geonames.org/2516939;Cortijada Guadiana,Cortijo de Guadiana,Guadiana;not;;;null;Geonames;FOUND
Alcocer;125855;PLN;FT;http://sws.geonames.org/6357814; ;not;;;null;Geonames;FOUND
Lares;125893;PLN;FT;http://pleiades.stoa.org/places/315061;null;not;;;An ancient place, cited: BAtlas 32 C4 Lares;Pleiades;FOUND
Lares;125918;PLN;FT;http://pleiades.stoa.org/places/315061; ;not;;;An ancient place, cited: BAtlas 32 C4 Lares;Medieval;FOUND
Guadalemar;125981;PPLN;PPT;;;not;;;;;VALIDATE
Moiaraf;126093;PPLN;PPT;;;not;;;;;VALIDATE
Moiaraf;126131;PPLN;PPT;;;not;;;;;VALIDATE
Durant;126165;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Guia;126204;PLN;FT;http://sws.geonames.org/2516861;Guia de Gran Canaria,Guía de Gran Canaria;not;;;null;Geonames;FOUND
Guadiana;126217;PLN;FT;http://sws.geonames.org/2516939;Cortijada Guadiana,Cortijo de Guadiana,Guadiana;not; ; ;null;Geonames;FOUND
Bienquerencia;126232;UN;UNI;;;not;;;;;UNIDENTIFIED
Capiella;126248;UN;UNI;;;not;;;;;UNIDENTIFIED
Toledo;126408;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Cordoua;126456;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;; ;Medieval;FOUND
Orden;126804;UN;UNI;;;not;;;;;UNIDENTIFIED
Alcantara;126813;PLN;FT;http://sws.geonames.org/10241080; ;not;;;null;Geonames;FOUND
Toledo;126871;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Yo;127056;UN;UNI;;;not;;;;;UNIDENTIFIED
Johan;127059;PN;FT;;;;;;;;FOUND
Perez;127065;PN;FT;;;;;;;;FOUND
Cibdat;127075;PPLN;PPT;;;not;;;;;VALIDATE
Millan;127109;PPLN;GENT;;;not;;;;;VALIDATE
Perez;127117;PN;FT;;;;;;;;FOUND
Aellon;127126;PPLN;PPT;;;not;;;;;VALIDATE
Alfonso;127167;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Alfonso;127243;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Dios;127268;PN;FT;;;;;;;;FOUND
Castiella;127281;PLN;FT; ;Castilla;not;;; ;Medieval;FOUND
Toledo;127294;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Leon;127304;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;; ;Medieval;FOUND
Gallizia;127312;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;; ;Medieval;FOUND
Seuilla;127324;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Cordoua;127335;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;; ;Medieval;FOUND
Murcia;127346;PLN;FT;http://sws.geonames.org/6362997/;Murcia;not;;; ;Medieval;FOUND
Jahen;127356;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;; ;Medieval;FOUND
Algarue;127368;PPLN;PPT;;;not;;;;;VALIDATE
Yolant;127403;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Ferrando;127456;PN;FT; ; ;not; ; ; ; ;FOUND
Sancho;127505;PN;FT; ; ;yes;APLN;http://sws.geonames.org/9170929;null;Geonames;FOUND
Pedro;127533;PN;FT; ; ;yes;APLN;http://sws.geonames.org/3114106;null;Geonames;FOUND
Johan;127560;PN;FT; ; ;not; ; ; ; ;FOUND
Guadalhaiara;127598;PPLN;PPT;;;not;;;;;VALIDATE
Guadalhaiara;128005;PPLN;PPT;;;not;;;;;VALIDATE
Alfonso;128302;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Ferrando;128378;PN;FT; ; ;not; ; ; ; ;FOUND
Guadalhaiara;128605;PPLN;PPT;;;not;;;;;VALIDATE
Nauidat;128705;PPLN;PPT;;;not;;;;;VALIDATE
Guadalhaiara;132339;PPLN;PPT;;;not;;;;;VALIDATE
cosa;133033;APLN;AT;http://pleiades.stoa.org/places/246360; ;yes;CN;;An ancient place, cited: BAtlas 25 G1 Cosa;Medieval;VALIDATE
Alfonso;133465;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Yolant;133507;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Ferrando;133560;PN;FT; ; ;not; ; ; ; ;FOUND
Sancho;133609;PN;FT; ; ;yes;APLN;http://sws.geonames.org/9170929;null;Geonames;FOUND
Pedro;133637;PN;FT; ; ;yes;APLN;http://sws.geonames.org/3114106;null;Geonames;FOUND
Johan;133664;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Remondo;133865;PPN;PPT;;;yes;APLN;;;;VALIDATE
Arçobispo;133874;UN;UNI;;;not;;;;;UNIDENTIFIED
Seuilla;133887;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Alfonso;133907;PN;FT;;;yes;APLN;;;;FOUND
Molina;133918;PN;FT;;;yes;APLN;;;;FOUND
Felipp;133937;PN;FT;;;yes;APLN;;;;FOUND
Aboabdille;133956;PPN;PPT;;;yes;APLN;;;;VALIDATE
Naçar;133973;UN;UNI;;;not;;;;;UNIDENTIFIED
Granada;133986;PLN;FT;http://sws.geonames.org/6357709;Gorad Granada,Grana,Granaada,Granada,Granado,Granata,Graná,Grenada,Grenade,Lungsod ng Granada,Qranada,garanada,ge la na da,ge lan na da,geulanada,ghrnatt,granada,grndh,guranada,jranada,kiranata,kran a da,Γρανάδα,Горад Гранада,Гранаада,Гранада,Ґранада,Գրանադա,גרנדה,جرانادا,غرناطة,غرناطہ,گرانادا,ग्रानाडा,ग्रानादा,গ্রানাডা,ਗਰਾਨਾਦਾ,கிரனாதா,กรานาดา,გრანადა,ግራናዳ,グラナダ,格拉纳达,格蘭納達,그라나다;yes;PN; ;null;Geonames;FOUND
Rey;134008;PLN;FT;http://sws.geonames.org/3111903;Rey,Santa Eulalia;not;;;null;Geonames;FOUND
Martin;134024;PN;FT;;;yes;APLN;;;;FOUND
Burgos;134042;PLN;FT;http://sws.geonames.org/6356377;Burgi,Burgos,Burgosas,Burgoso,Burgus,brghsh,brgws,bu er ge si,buleugoseu,bur kos,burugosu,bwrgws,Бургос,Бурґос,برغش,برگوس,بورگوس,บูร์โกส,ブルゴス,布尔戈斯,부르고스;not;;;null;Geonames;FOUND
Ferrando;134061;PN;FT;;;yes;APLN;;;;FOUND
Palencia;134081;PLN;FT;http://sws.geonames.org/6360072; ;not;;;null;Geonames;FOUND
Martin;134107;PN;FT; ; ;not; ; ; ; ;FOUND
Segouia;134124;PLN;FT;http://pleiades.stoa.org/places/236658;Segovia;not;;; ;Medieval;FOUND
Agostin;134173;PN;FT;;;yes;APLN;;;;FOUND
Osma;134192;PLN;FT;http://sws.geonames.org/3114836;Osma;not;;;null;Geonames;FOUND
Pedro;134209;PN;FT;;;yes;APLN;;;;FOUND
Cuenca;134226;PLN;FT;http://sws.geonames.org/6357429; ;not;;;null;Geonames;FOUND
Aznar;134271;PPN;PPT;;;yes;APLN;;;;VALIDATE
Calahorra;134288;PLN;FT;http://sws.geonames.org/6359026; ;not;;;null;Geonames;FOUND
Ferrando;134310;PN;FT;;;yes;APLN;;;;FOUND
Cordoua;134330;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;; ;Medieval;FOUND
Adam;134350;PN;FT;;;yes;APLN;;;;FOUND
Plazencia;134366;PPLN;PPT;;;not;;;;;VALIDATE
Pascual;134388;PPN;PPT;;;yes;APLN;;;;VALIDATE
Jahen;134407;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;; ;Medieval;FOUND
Cartagena;134446;PLN;FT;http://sws.geonames.org/6359521; ;not;;;null;Geonames;FOUND
Pedryuannes;134468;PPN;PPT;;;yes;APLN;;;;VALIDATE
Maestre;134480;PLN;FT;http://sws.geonames.org/6478142; ;not;;;null;Geonames;FOUND
Orden;134495;UN;UNI;;;not;;;;;UNIDENTIFIED
Calatraua;134504;PN;FT;;;;;;;;FOUND
Pedro;134526;PN;FT;;;yes;APLN;;;;FOUND
Guzman;134532;PN;FT;;;;;;;;FOUND
Castiella;134560;PLN;FT; ;Castilla;not;;; ;Medieval;FOUND
Nunno;134582;PPN;PPT;;;yes;APLN;;;;VALIDATE
Alfonso;134610;PN;FT;;;yes;APLN;;;;FOUND
Alfonso;134636;PN;FT;;;yes;APLN;;;;FOUND
Johan;134664;PN;FT;;;yes;APLN;;;;FOUND
Alfonso;134670;PN;FT;;;;;;;;FOUND
Ferrand;134690;PN;FT;;;yes;APLN;;;;FOUND
Royz;134698;PN;FT;;;yes;APLN;;;;FOUND
Castro;134706;PLN;FT;http://pleiades.stoa.org/places/413072; ;yes;PN; ;An ancient place, cited: BAtlas 42 B3 Castro;Medieval;FOUND
Johan;134725;PN;FT;;;yes;APLN;;;;FOUND
Garcia;134731;PN;FT;;;;;;;;FOUND
Diag;134750;PPN;PPT;;;yes;APLN;;;;VALIDATE
Sanchez;134755;PN;FT;;;;;;;;FOUND
Gomez;134775;PN;FT;;;yes;APLN;;;;FOUND
Royz;134781;PN;FT;;;;;;;;FOUND
Rodrigo;134798;PPN;PPT;;;yes;APLN;;;;VALIDATE
Rodriguez;134806;PN;FT;;;;;;;;FOUND
Gomez;134828;PN;FT;;;yes;APLN;;;;FOUND
Rodrig;134856;PPN;PPT;;;yes;APLN;;;;VALIDATE
Aluarez;134863;PN;FT;;;;;;;;FOUND
Suer;134883;PPN;PPT;;;yes;APLN;;;;VALIDATE
Rey;134915;PLN;FT;http://sws.geonames.org/3111903;Rey,Santa Eulalia;not;;;null;Geonames;FOUND
Henrrique;134931;PN;FT;;;yes;APLN;;;;FOUND
Perez;134941;PN;FT;;;;;;;;FOUND
Rey;134968;PLN;FT;http://sws.geonames.org/3111903;Rey,Santa Eulalia;not;;;null;Geonames;FOUND
Borgonna;134996;PPN;PPT;;;yes;APLN;;;;VALIDATE
Rey;135019;PLN;FT;http://sws.geonames.org/3111903;Rey,Santa Eulalia;not;;;null;Geonames;FOUND
Gui;135035;PPN;PPT;;;yes;APLN;;;;VALIDATE
Flandres;135049;PPLN;PPT;;;not;;;;;VALIDATE
Rey;135072;PLN;FT;http://sws.geonames.org/3111903;Rey,Santa Eulalia;not;;;null;Geonames;FOUND
Henrri;135088;PPN;PPT;;;yes;APLN;;;;VALIDATE
Lo;135103;PPLN;PPT;;;not;;;;;VALIDATE
Rey;135126;PLN;FT;http://sws.geonames.org/3111903;Rey,Santa Eulalia;not;;;null;Geonames;FOUND
Alfonso;135142;PN;FT;;;yes;APLN;;;;FOUND
Rey;135160;PLN;FT;http://sws.geonames.org/3111903;Rey,Santa Eulalia;not;;;null;Geonames;FOUND
Johan;135165;PN;FT;;;;;;;;FOUND
Dacre;135171;UN;UNI;;;not;;;;;UNIDENTIFIED
Emperador;135177;PLN;FT;http://sws.geonames.org/9405399; ;not;;;null;Geonames;FOUND
Costantinopla;135191;PLN;FT;http://pleiades.stoa.org/places/520998;Constantinopla /Estambul;not;;; ;Medieval;FOUND
Berenguella;135231;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Rey;135265;PLN;FT;http://sws.geonames.org/3111903;Rey,Santa Eulalia;not;;;null;Geonames;FOUND
Loys;135281;PN;FT;;;yes;APLN;;;;FOUND
Emperador;135296;PLN;FT;http://sws.geonames.org/9405399; ;not;;;null;Geonames;FOUND
Belmont;135347;PPLN;PPT;;;not;;;;;VALIDATE
Rey;135369;PLN;FT;http://sws.geonames.org/3111903;Rey,Santa Eulalia;not;;;null;Geonames;FOUND
Johan;135385;PN;FT;;;yes;APLN;;;;FOUND
Emperador;135401;PLN;FT;http://sws.geonames.org/9405399; ;not;;;null;Geonames;FOUND
Montfort;135452;PPLN;PPT;;;not;;;;;VALIDATE
Rey;135475;PLN;FT;http://sws.geonames.org/3111903;Rey,Santa Eulalia;not;;;null;Geonames;FOUND
Beart;135510;PPN;PPT;;;yes;APLN;;;;VALIDATE
Rey;135530;PLN;FT;http://sws.geonames.org/3111903;Rey,Santa Eulalia;not;;;null;Geonames;FOUND
Limoges;135562;PPN;PPT;;;yes;APLN;;;;VALIDATE
Rey;135584;PLN;FT;http://sws.geonames.org/3111903;Rey,Santa Eulalia;not;;;null;Geonames;FOUND
Ferrando;135610;PN;FT; ; ;not; ; ; ; ;FOUND
Manuel;135674;PN;FT; ; ;yes;APLN;http://sws.geonames.org/6362025;null;Geonames;FOUND
Johan;135720;PN;FT;;;yes;APLN;;;;FOUND
Arçobispo;135727;UN;UNI;;;not;;;;;UNIDENTIFIED
Sanctiago;135740;PPLN;PPT;;;not;;;;;VALIDATE
Murcia;135800;PLN;FT;http://sws.geonames.org/6362997/;Murcia;yes;PN; ; ;Medieval;FOUND
Rey;135821;PLN;FT;http://sws.geonames.org/3111903;Rey,Santa Eulalia;not;;;null;Geonames;FOUND
Martin;135837;PN;FT;;;yes;APLN;;;;FOUND
Leon;135855;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;; ;Medieval;FOUND
Pedro;135872;PN;FT;;;yes;APLN;;;;FOUND
Ouiedo;135889;PPLN;PPT;;;not;;;;;VALIDATE
Suero;135908;PPN;PPT;;;yes;APLN;;;;VALIDATE
C'amora;135925;PPLN;PPT;;;not;;;;;VALIDATE
Pedro;135945;PN;FT;;;yes;APLN;;;;FOUND
Pedro;135980;PN;FT;;;yes;APLN;;;;FOUND
Astorga;135997;PLN;FT;http://sws.geonames.org/6358559;Astorga,Astorgo,Asturica Augusta,Estorga,a si tuo er jia,aseutoleuga,astrqt,astwrkha,asutoruga,Асторга,Աստորգա,آستورخا,أسترقة,アストルガ,阿斯托尔加,아스토르가;not;;;null;Geonames;FOUND
Domingo;136017;PPN;PPT;;;yes;APLN;;;;VALIDATE
Cibdat;136036;PPLN;PPT;;;not;;;;;VALIDATE
Miguel;136055;PPN;PPT;;;yes;APLN;;;;VALIDATE
Lugo;136073;PLN;FT;http://sws.geonames.org/6359189;Gorad Luga,Lougo,Lucus Augusti,Lugas,Lugo,Lugu,lu gao,lu ge,lu ko,lugo,luko,lwghw,lwgw,rugo,Λούγο,Горад Луга,Луго,Լուգո,לוגו,لوغو,لوگو,लूगो,லுகோ,ลูโก,ლუგო,ሉጎ,ルーゴ,卢戈,盧高,루고;not;;;null;Geonames;FOUND
Johan;136090;PN;FT;;;yes;APLN;;;;FOUND
Orens;136107;PLN;FT;https://pleiades.stoa.orghttp://pleiades.stoa.org/places/992080;null;not;;;An ancient place, cited: BAtlas 101 M6 Oriens;Medieval;FOUND
Gil;136125;PPN;PPT;;;yes;APLN;;;;VALIDATE
Tuy;136140;PLN;FT;http://sws.geonames.org/6360252;Tuj,Tuy,to~ui,tu yi,twy,Туй,توي,توی,トゥイ,图伊;not;;;null;Medieval;FOUND
Munno;136156;PPN;PPT;;;yes;APLN;;;;VALIDATE
Mondonnedo;136173;PLN;FT;http://sws.geonames.org/6359191; ;not;;;null;Medieval;FOUND
Ferrando;136196;PN;FT;;;yes;APLN;;;;FOUND
Coria;136216;PLN;FT;http://sws.geonames.org/6356764;Coria,Còria,Cória,Koria,Korija,ke li ya,qwryt,Кория,Корія,Կորիա,قورية,科里亚;not;;;null;Geonames;FOUND
Garcia;136234;PN;FT;;;yes;APLN;;;;FOUND
Silue;136252;PLN;FT;https://pleiades.stoa.orghttp://pleiades.stoa.org/places/688028;null;not;;;An ancient place, cited: BAtlas 70 G1 Silo;Medieval;FOUND
Badalloz;136291;PPLN;PPT;;;not;;;;;VALIDATE
Pelay;136312;PPN;PPT;;;yes;APLN;;;;VALIDATE
Perez;136318;PN;FT;;;;;;;;FOUND
Maestre;136324;PLN;FT;http://sws.geonames.org/6478142; ;not;;;null;Geonames;FOUND
Orden;136339;UN;UNI;;;not;;;;;UNIDENTIFIED
Sanctiago;136348;PPLN;PPT;;;not;;;;;VALIDATE
Garci;136370;PN;FT;;;yes;APLN;;;;FOUND
Ferrandez;136376;PN;FT;;;;;;;;FOUND
Maestre;136386;PLN;FT;http://sws.geonames.org/6478142; ;not;;;null;Geonames;FOUND
Orden;136401;UN;UNI;;;not;;;;;UNIDENTIFIED
Alcantara;136410;PLN;FT;http://sws.geonames.org/10241080; ;not;;;null;Geonames;FOUND
Martin;136432;PN;FT;;;yes;APLN;;;;FOUND
Nunnez;136439;PN;FT;;;;;;;;FOUND
Maestro;136446;PLN;FT;http://pleiades.stoa.org/places/462293;null;not;;;An ancient place, cited: BAtlas 47 F5 Maestro;Pleiades;FOUND
Gutier;136490;PPN;PPT;;;yes;APLN;;;;VALIDATE
Leon;136525;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;; ;Medieval;FOUND
Andreo;136542;PPN;PPT;;;yes;APLN;;;;VALIDATE
Gallizia;136570;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;; ;Medieval;FOUND
Johan;136595;PN;FT;;;;;;;;FOUND
Alfonso;136601;PN;FT;;;;;;;;FOUND
Rey;136622;PLN;FT;http://sws.geonames.org/3111903;Rey,Santa Eulalia;not;;;null;Geonames;FOUND
Leon;136630;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;; ;Medieval;FOUND
Arcidiano;136637;UN;UNI;;;not;;;;;UNIDENTIFIED
Sanctiago;136651;PPLN;PPT;;;not;;;;;VALIDATE
Ferrando;136673;PN;FT;;;yes;APLN;;;;FOUND
Loys;136694;PN;FT;;;yes;APLN;;;;FOUND
Alfonso;136711;PN;FT;;;yes;APLN;;;;FOUND
Ferrandez;136719;PN;FT;;;;;;;;FOUND
Rey;136739;PLN;FT;http://sws.geonames.org/3111903;Rey,Santa Eulalia;not;;;null;Geonames;FOUND
Rodrigo;136755;PPN;PPT;;;yes;APLN;;;;VALIDATE
Alfonso;136763;PN;FT;;;;;;;;FOUND
Martin;136783;PN;FT;;;yes;APLN;;;;FOUND
Alfonso;136790;PN;FT;;;;;;;;FOUND
Rodrigo;136810;PPN;PPT;;;yes;APLN;;;;VALIDATE
Johan;136837;PN;FT;;;yes;APLN;;;;FOUND
Perez;136843;PN;FT;;;;;;;;FOUND
Ferand;136861;PPN;PPT;;;yes;APLN;;;;VALIDATE
Ramir;136888;PPN;PPT;;;yes;APLN;;;;VALIDATE
Diaz;136894;PN;FT;;;;;;;;FOUND
Ramir;136911;PPN;PPT;;;yes;APLN;;;;VALIDATE
Rodriguez;136917;PN;FT;;;;;;;;FOUND
Pelay;136939;PPN;PPT;;;yes;APLN;;;;VALIDATE
Perez;136945;PN;FT;;;;;;;;FOUND
Aluar;136963;PN;FT;;;yes;APLN;;;;FOUND
Diaz;136969;PN;FT;;;;;;;;FOUND
Alfonso;136986;PN;FT;;;yes;APLN;;;;FOUND
Garcia;136994;PN;FT;;;;;;;;FOUND
Murcia;137035;PLN;FT;http://sws.geonames.org/6362997/;Murcia;not;;; ;Medieval;FOUND
Andaluzia;137048;PLN;FT;http://sws.geonames.org/2593109/;Andalucía;not;;; ;Medieval;FOUND
Yo;137066;UN;UNI;;;not;;;;;UNIDENTIFIED
Johan;137069;PN;FT;;;;;;;;FOUND
Perez;137075;PN;FT;;;;;;;;FOUND
Cibdat;137085;PPLN;PPT;;;not;;;;;VALIDATE
Millan;137119;PPLN;GENT;;;not;;;;;VALIDATE
Perez;137127;PN;FT;;;;;;;;FOUND
Aellon;137136;PPLN;PPT;;;not;;;;;VALIDATE
Alfonso;137184;PN;FT;;;yes;APLN;;;;FOUND
Dios;137210;PN;FT;;;;;;;;FOUND
Castiella;137223;PLN;FT; ;Castilla;not;;; ;Medieval;FOUND
Toledo;137236;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Leon;137246;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;; ;Medieval;FOUND
Gallizia;137254;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;; ;Medieval;FOUND
Seuilla;137266;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Cordoua;137277;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;; ;Medieval;FOUND
Murcia;137288;PLN;FT;http://sws.geonames.org/6362997/;Murcia;not;;; ;Medieval;FOUND
Jahen;137298;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;; ;Medieval;FOUND
Algarue;137310;PPLN;PPT;;;not;;;;;VALIDATE
Villa;137482;PLN;FT;http://sws.geonames.org/3105769; ;not;;;null;Geonames;FOUND
Real;137488;PLN;FT;http://sws.geonames.org/6521316; ;not;;;null;Geonames;FOUND
Yo;137998;UN;UNI;;;not;;;;;UNIDENTIFIED
Sancho;138001;APLN;AT;http://sws.geonames.org/9170929; ;yes;PN; ;null;Geonames;VALIDATE
Perez;138008;PN;FT;;;;;;;;FOUND
Alfonso;138128;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Dios;138153;PN;FT;;;;;;;;FOUND
Castiella;138166;PLN;FT; ;Castilla;not;;; ;Medieval;FOUND
Toledo;138179;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Leon;138189;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;; ;Medieval;FOUND
Gallizia;138197;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;; ;Medieval;FOUND
Seuilla;138209;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Cordoua;138220;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;; ;Medieval;FOUND
Murcia;138231;PLN;FT;http://sws.geonames.org/6362997/;Murcia;not;;; ;Medieval;FOUND
Jahen;138241;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;; ;Medieval;FOUND
Algarbe;138253;PPLN;PPT;;;not;;;;;VALIDATE
Caualleria;138337;UN;UNI;;;not;;;;;UNIDENTIFIED
Sanctiago;138351;PPLN;PPT;;;not;;;;;VALIDATE
Alcaraz;138421;PLN;FT;http://sws.geonames.org/6355300;Al'karas,Alkaras,alkaras,alkrz,Алькарас,Ալկարաս,آلکاراس,الكرز;not;;;null;Geonames;FOUND
Migael;138576;UN;UNI;;;not;;;;;UNIDENTIFIED
Perez;138583;PN;FT;;;;;;;;FOUND
Gil;138591;PLN;FT;http://sws.geonames.org/10055472; ;not;;;null;Geonames;FOUND
Moya;138599;PLN;FT;http://sws.geonames.org/6360183;Moja,Mojja,mo ya,mwya,Мойя,Моя,مويا,莫亚;not;;;null;Geonames;FOUND
Johan;138607;PN;FT;;;;;;;;FOUND
Matheo;138613;PN;FT;;;;;;;;FOUND
Villanueua;138623;PPLN;PPT;;;not;;;;;VALIDATE
Johan;138637;PN;FT;;;;;;;;FOUND
Donate;138643;UN;UNI;;;not;;;;;UNIDENTIFIED
Alcaraz;138677;PLN;FT;http://sws.geonames.org/6355300;Al'karas,Alkaras,alkaras,alkrz,Алькарас,Ալկարաս,آلکاراس,الكرز;not;;;null;Geonames;FOUND
Vcles;139048;PPLN;PPT;;;not;;;;;VALIDATE
Pedro;139102;APLN;AT;http://sws.geonames.org/3114106;Pedro;yes;PN; ;null;Geonames;VALIDATE
Gutierrez;139108;UN;UNI;;;not;;;;;UNIDENTIFIED
Segura;139133;PLN;FT;http://pleiades.stoa.org/places/256441;null;not;;;An ancient place, cited: BAtlas 26 D2 Segura;Pleiades;FOUND
Lope;139143;UN;UNI;;;not;;;;;UNIDENTIFIED
Ferrandez;139148;PN;FT;;;;;;;;FOUND
Montiel;139161;PLN;FT;http://sws.geonames.org/6357151; ;not;;;null;Geonames;FOUND
Alcaraz;139250;PLN;FT;http://sws.geonames.org/6355300;Al'karas,Alkaras,alkaras,alkrz,Алькарас,Ալկարաս,آلکاراس,الكرز;not;;;null;Geonames;FOUND
Migael;139281;UN;UNI;;;not;;;;;UNIDENTIFIED
Perez;139288;PN;FT;;;;;;;;FOUND
Alfonso;139296;APLN;AT;http://sws.geonames.org/10240358; ;yes;PN; ;null;Geonames;VALIDATE
Gomez;139304;PN;FT;;;;;;;;FOUND
Alcaraz;139322;PLN;FT;http://sws.geonames.org/6355300;Al'karas,Alkaras,alkaras,alkrz,Алькарас,Ալկարաս,آلکاراس,الكرز;not;;;null;Geonames;FOUND
Ferrand;139366;PN;FT;;;;;;;;FOUND
Perez;139374;PN;FT;;;;;;;;FOUND
Cuenca;139383;PLN;FT;http://sws.geonames.org/6357429; ;not;;;null;Geonames;FOUND
Alcaraz;139480;PLN;FT;http://sws.geonames.org/6355300;Al'karas,Alkaras,alkaras,alkrz,Алькарас,Ալկարաս,آلکاراس,الكرز;not;;;null;Geonames;FOUND
Alcaraz;139757;PLN;FT;http://sws.geonames.org/6355300;Al'karas,Alkaras,alkaras,alkrz,Алькарас,Ալկարաս,آلکاراس,الكرز;not;;;null;Geonames;FOUND
Alcaraz;140623;PLN;FT;http://sws.geonames.org/6355300;Al'karas,Alkaras,alkaras,alkrz,Алькарас,Ալկարաս,آلکاراس,الكرز;not;;;null;Geonames;FOUND
Ferrando;140725;PN;FT; ; ;not; ; ; ; ;FOUND
Ferrand;141075;PN;FT;;;;;;;;FOUND
Perez;141083;PN;FT;;;;;;;;FOUND
Cuenca;141092;PLN;FT;http://sws.geonames.org/6357429; ;not;;;null;Geonames;FOUND
Pedro;141120;APLN;AT;http://sws.geonames.org/3114106;Pedro;yes;PN; ;null;Geonames;VALIDATE
Gutierrez;141126;UN;UNI;;;not;;;;;UNIDENTIFIED
Segura;141151;PLN;FT;http://pleiades.stoa.org/places/256441; ;not;;;An ancient place, cited: BAtlas 26 D2 Segura;Medieval;FOUND
Lope;141163;UN;UNI;;;not;;;;;UNIDENTIFIED
Ferrandez;141168;PN;FT;;;;;;;;FOUND
Montiel;141181;PLN;FT;http://sws.geonames.org/6357151; ;not;;;null;Geonames;FOUND
Orden;141204;UN;UNI;;;not;;;;;UNIDENTIFIED
Vcles;141213;PPLN;PPT;;;not;;;;;VALIDATE
Migael;141224;UN;UNI;;;not;;;;;UNIDENTIFIED
Perez;141231;PN;FT;;;;;;;;FOUND
Alcaraz;141269;PLN;FT;http://sws.geonames.org/6355300;Al'karas,Alkaras,alkaras,alkrz,Алькарас,Ալկարաս,آلکاراس,الكرز;not;;;null;Geonames;FOUND
Alcaraz;141316;PLN;FT;http://sws.geonames.org/6355300;Al'karas,Alkaras,alkaras,alkrz,Алькарас,Ալկարաս,آلکاراس,الكرز;not; ; ;null;Geonames;FOUND
Orden;141329;UN;UNI;;;not;;;;;UNIDENTIFIED
Vcles;141338;PPLN;PPT;;;not;;;;;VALIDATE
Ferrando;141923;PN;FT; ; ;not; ; ; ; ;FOUND
